"","years","months","Site","ppt","tmean"
"835",1981,7,"Reservoir",17.6100006103516,15.3249998092651
"836",1981,8,"Reservoir",7.17999982833862,16.5550003051758
"837",1981,9,"Reservoir",18.6499996185303,10.8249998092651
"838",1981,10,"Reservoir",31.3799991607666,2.64999985694885
"839",1981,11,"Reservoir",38.9199981689453,-0.450000047683716
"840",1981,12,"Reservoir",41.4099998474121,-5.52500009536743
"841",1982,1,"Reservoir",34.2999992370605,-9.1850004196167
"842",1982,2,"Reservoir",22.1599998474121,-8.07999992370605
"843",1982,3,"Reservoir",52.2799987792969,-2.36500000953674
"844",1982,4,"Reservoir",53.5900001525879,-1.25999999046326
"845",1982,5,"Reservoir",59.5999984741211,5.2350001335144
"846",1982,6,"Reservoir",48.1599998474121,10.414999961853
"847",1982,7,"Reservoir",32.1100006103516,14.25
"848",1982,8,"Reservoir",21.8299999237061,15.9899997711182
"849",1982,9,"Reservoir",51.8800010681152,9.38000011444092
"850",1982,10,"Reservoir",28.3500003814697,3.29000020027161
"851",1982,11,"Reservoir",14.5900001525879,-4.8149995803833
"852",1982,12,"Reservoir",46.7999992370605,-7.27499961853027
"853",1983,1,"Reservoir",13.9700002670288,-4.17000007629395
"854",1983,2,"Reservoir",17.6299991607666,-3.36999988555908
"855",1983,3,"Reservoir",41.1500015258789,-0.884999990463257
"856",1983,4,"Reservoir",22.2299995422363,0.450000047683716
"857",1983,5,"Reservoir",38.8699989318848,5.75999975204468
"858",1983,6,"Reservoir",69.9300003051758,10.1049995422363
"859",1983,7,"Reservoir",54.5699996948242,14.1199998855591
"860",1983,8,"Reservoir",66.629997253418,16.8150005340576
"861",1983,9,"Reservoir",35.0099983215332,9.46500015258789
"862",1983,10,"Reservoir",37.5299987792969,5.07999992370605
"863",1983,11,"Reservoir",51.060001373291,-1.0349999666214
"864",1983,12,"Reservoir",35.2900009155273,-13.6499996185303
"865",1984,1,"Reservoir",20.6599998474121,-6.75500011444092
"866",1984,2,"Reservoir",15.039999961853,-5.02999973297119
"867",1984,3,"Reservoir",40.3199996948242,-1.86500000953674
"868",1984,4,"Reservoir",53.4700012207031,0.984999895095825
"869",1984,5,"Reservoir",60.1599998474121,6.28999996185303
"870",1984,6,"Reservoir",84.6399993896484,9.86499977111816
"871",1984,7,"Reservoir",34.560001373291,15.8999996185303
"872",1984,8,"Reservoir",44.1100006103516,16.1849994659424
"873",1984,9,"Reservoir",24.8500003814697,8.11999988555908
"874",1984,10,"Reservoir",35.5900001525879,2.02500009536743
"875",1984,11,"Reservoir",30.0300006866455,-2.44000005722046
"876",1984,12,"Reservoir",27.6299991607666,-9.99499988555908
"877",1985,1,"Reservoir",16.0100002288818,-9.70499992370605
"878",1985,2,"Reservoir",14.289999961853,-9.88999938964844
"879",1985,3,"Reservoir",37.4500007629395,-4.38000011444092
"880",1985,4,"Reservoir",13.6099996566772,3.88499975204468
"881",1985,5,"Reservoir",58.2099990844727,8.41499996185303
"882",1985,6,"Reservoir",20.2299995422363,11.7849998474121
"883",1985,7,"Reservoir",24.2700004577637,17.9500007629395
"884",1985,8,"Reservoir",35.8300018310547,13.4900007247925
"885",1985,9,"Reservoir",70.370002746582,7.28999996185303
"886",1985,10,"Reservoir",23.4799995422363,3.13000011444092
"887",1985,11,"Reservoir",31.5400009155273,-8.5649995803833
"888",1985,12,"Reservoir",11.3199996948242,-9.26499938964844
"889",1986,1,"Reservoir",21.7299995422363,-4.65500020980835
"890",1986,2,"Reservoir",58.5400009155273,-3.88000011444092
"891",1986,3,"Reservoir",24.2099990844727,2.09999990463257
"892",1986,4,"Reservoir",45.8600006103516,2.63499999046326
"893",1986,5,"Reservoir",58.7200012207031,7.05499982833862
"894",1986,6,"Reservoir",35.7400016784668,14.2650003433228
"895",1986,7,"Reservoir",34.2000007629395,13.8700008392334
"896",1986,8,"Reservoir",46.0299987792969,16.5499992370605
"897",1986,9,"Reservoir",61.2700004577637,6.91000032424927
"898",1986,10,"Reservoir",21.6499996185303,4.75999975204468
"899",1986,11,"Reservoir",32.3300018310547,-2.32000017166138
"900",1986,12,"Reservoir",6.3899998664856,-6.40000009536743
"901",1987,1,"Reservoir",16.1399993896484,-7.50999975204468
"902",1987,2,"Reservoir",20.1100006103516,-3.53999996185303
"903",1987,3,"Reservoir",27.7299995422363,-0.964999914169312
"904",1987,4,"Reservoir",13.3500003814697,6.11499977111816
"905",1987,5,"Reservoir",90.6399993896484,9.06500053405762
"906",1987,6,"Reservoir",36.3400001525879,12.5149993896484
"907",1987,7,"Reservoir",89.0599975585938,14.0349998474121
"908",1987,8,"Reservoir",36.2400016784668,13.1200008392334
"909",1987,9,"Reservoir",0,12.1749992370605
"910",1987,10,"Reservoir",0,6.01000022888184
"911",1987,11,"Reservoir",14.1000003814697,-0.420000076293945
"912",1987,12,"Reservoir",33.7099990844727,-6.375
"913",1988,1,"Reservoir",22.6700000762939,-8.55999946594238
"914",1988,2,"Reservoir",18.9599990844727,-4.02499961853027
"915",1988,3,"Reservoir",36.0900001525879,-1.86500000953674
"916",1988,4,"Reservoir",55.4599990844727,4.11999988555908
"917",1988,5,"Reservoir",57.0200004577637,7.92000007629395
"918",1988,6,"Reservoir",29.6299991607666,14.6400003433228
"919",1988,7,"Reservoir",3.96000003814697,17.2350006103516
"920",1988,8,"Reservoir",9.34000015258789,15.7299995422363
"921",1988,9,"Reservoir",19.5100002288818,10.0349998474121
"922",1988,10,"Reservoir",10.3699998855591,7.92999982833862
"923",1988,11,"Reservoir",48.6599998474121,-3.45000004768372
"924",1988,12,"Reservoir",16.2999992370605,-8
"925",1989,1,"Reservoir",33.6500015258789,-8.09499931335449
"926",1989,2,"Reservoir",18.1000003814697,-11.2849998474121
"927",1989,3,"Reservoir",48.6599998474121,-2.7649998664856
"928",1989,4,"Reservoir",27.7299995422363,3.11499977111816
"929",1989,5,"Reservoir",54.4199981689453,5.99499988555908
"930",1989,6,"Reservoir",29.1100006103516,11.2349996566772
"931",1989,7,"Reservoir",21.7399997711182,17.0399990081787
"932",1989,8,"Reservoir",47.4300003051758,13.8199996948242
"933",1989,9,"Reservoir",19.5100002288818,9.70499992370605
"934",1989,10,"Reservoir",49.2099990844727,3.67000007629395
"935",1989,11,"Reservoir",16.2099990844727,-1.45999991893768
"936",1989,12,"Reservoir",19.1700000762939,-6.32499980926514
"937",1990,1,"Reservoir",31.7099990844727,-6.15500020980835
"938",1990,2,"Reservoir",13.2200002670288,-6.8899998664856
"939",1990,3,"Reservoir",29.2299995422363,-2.41500020027161
"940",1990,4,"Reservoir",41.0900001525879,4.36499977111816
"941",1990,5,"Reservoir",58.7799987792969,4.90500020980835
"942",1990,6,"Reservoir",49.8600006103516,10.1449995040894
"943",1990,7,"Reservoir",33.4000015258789,15.5849990844727
"944",1990,8,"Reservoir",47.6599998474121,14.9950008392334
"945",1990,9,"Reservoir",9.3100004196167,12.8550004959106
"946",1990,10,"Reservoir",31,2.9850001335144
"947",1990,11,"Reservoir",23.2399997711182,-1.77999997138977
"948",1990,12,"Reservoir",26.3999996185303,-13.1550006866455
"949",1991,1,"Reservoir",14.8999996185303,-8.85000038146973
"950",1991,2,"Reservoir",7.15000009536743,-1.6949999332428
"951",1991,3,"Reservoir",48.1599998474121,-3.25
"952",1991,4,"Reservoir",57.5800018310547,0.859999895095825
"953",1991,5,"Reservoir",89.3499984741211,4.83500003814697
"954",1991,6,"Reservoir",60.8800010681152,9.82000064849854
"955",1991,7,"Reservoir",12.8299999237061,15.8050003051758
"956",1991,8,"Reservoir",22.7700004577637,16.7799987792969
"957",1991,9,"Reservoir",29.9400005340576,10.9000005722046
"958",1991,10,"Reservoir",30.7299995422363,3.53000020980835
"959",1991,11,"Reservoir",61.1300010681152,-5.10999965667725
"960",1991,12,"Reservoir",22.4899997711182,-6.89999961853027
"961",1992,1,"Reservoir",8.89000034332275,-6.5149998664856
"962",1992,2,"Reservoir",16.0900001525879,-2.67000007629395
"963",1992,3,"Reservoir",15.6199998855591,1.37000012397766
"964",1992,4,"Reservoir",40.0299987792969,3.89499998092651
"965",1992,5,"Reservoir",28.5900001525879,8.92500019073486
"966",1992,6,"Reservoir",91.1900024414062,12.3099994659424
"967",1992,7,"Reservoir",42.1399993896484,12.7849998474121
"968",1992,8,"Reservoir",6.25,14.8200006484985
"969",1992,9,"Reservoir",19.6499996185303,9.07499980926514
"970",1992,10,"Reservoir",30.8199996948242,5.93000030517578
"971",1992,11,"Reservoir",31,-5.1100001335144
"972",1992,12,"Reservoir",32.9900016784668,-9.91499996185303
"973",1993,1,"Reservoir",16.8400001525879,-10.9499998092651
"974",1993,2,"Reservoir",17.0400009155273,-9.30000019073486
"975",1993,3,"Reservoir",42.6599998474121,-0.269999980926514
"976",1993,4,"Reservoir",60.6399993896484,1.21499991416931
"977",1993,5,"Reservoir",56.0200004577637,8.67000007629395
"978",1993,6,"Reservoir",91.8600006103516,9.09000015258789
"979",1993,7,"Reservoir",78.620002746582,10.0550003051758
"980",1993,8,"Reservoir",62.4700012207031,11.9650001525879
"981",1993,9,"Reservoir",5.6399998664856,8.96500015258789
"982",1993,10,"Reservoir",35.0800018310547,4.30000019073486
"983",1993,11,"Reservoir",12.3999996185303,-5.74500036239624
"984",1993,12,"Reservoir",17.2199993133545,-6.98499965667725
"985",1994,1,"Reservoir",26.0100002288818,-4.28999996185303
"986",1994,2,"Reservoir",34.3800010681152,-7.88000011444092
"987",1994,3,"Reservoir",15.9499998092651,-1.20000004768372
"988",1994,4,"Reservoir",40.2299995422363,3.25500011444092
"989",1994,5,"Reservoir",53.0900001525879,8.09000015258789
"990",1994,6,"Reservoir",34.2799987792969,11.210000038147
"991",1994,7,"Reservoir",27.9599990844727,15.2550001144409
"992",1994,8,"Reservoir",15.7600002288818,16.2649993896484
"993",1994,9,"Reservoir",5.82000017166138,11.8700008392334
"994",1994,10,"Reservoir",58.6500015258789,2.50500011444092
"995",1994,11,"Reservoir",38.5,-6.94999980926514
"996",1994,12,"Reservoir",25.1499996185303,-6.94500017166138
"997",1995,1,"Reservoir",26.6700000762939,-8.47000026702881
"998",1995,2,"Reservoir",17.7399997711182,-3.42500019073486
"999",1995,3,"Reservoir",51.7099990844727,-3.25499963760376
"1000",1995,4,"Reservoir",72.5999984741211,0.720000028610229
"1001",1995,5,"Reservoir",88.6500015258789,5.20499992370605
"1002",1995,6,"Reservoir",86.25,9.07999992370605
"1003",1995,7,"Reservoir",46.5200004577637,14.2950000762939
"1004",1995,8,"Reservoir",14.460000038147,14.2049999237061
"1005",1995,9,"Reservoir",34.4000015258789,10.2799997329712
"1006",1995,10,"Reservoir",37.3699989318848,1.90000009536743
"1007",1995,11,"Reservoir",53.2599983215332,-1.09999990463257
"1008",1995,12,"Reservoir",37.7900009155273,-5.43499994277954
"1009",1996,1,"Reservoir",43.5400009155273,-7.90999984741211
"1010",1996,2,"Reservoir",40.0299987792969,-7.22499990463257
"1011",1996,3,"Reservoir",40.9199981689453,-3.50999999046326
"1012",1996,4,"Reservoir",47.7999992370605,1.88000011444092
"1013",1996,5,"Reservoir",77.1800003051758,4.25
"1014",1996,6,"Reservoir",19.7800006866455,11.375
"1015",1996,7,"Reservoir",4.34000015258789,16.0349998474121
"1016",1996,8,"Reservoir",8.1899995803833,15.1550006866455
"1017",1996,9,"Reservoir",11.6499996185303,8.77000045776367
"1018",1996,10,"Reservoir",31.6299991607666,3.74000000953674
"1019",1996,11,"Reservoir",29.5699996948242,-1.57500004768372
"1020",1996,12,"Reservoir",59.1500015258789,-6.81500005722046
"1021",1997,1,"Reservoir",52.3199996948242,-8.02499961853027
"1022",1997,2,"Reservoir",25.3199996948242,-5.875
"1023",1997,3,"Reservoir",29.8199996948242,-1.63499999046326
"1024",1997,4,"Reservoir",68.3199996948242,-0.339999914169312
"1025",1997,5,"Reservoir",33.310001373291,7.60499954223633
"1026",1997,6,"Reservoir",75.379997253418,11.2550001144409
"1027",1997,7,"Reservoir",42.8600006103516,13.9650001525879
"1028",1997,8,"Reservoir",46.4099998474121,14.3500003814697
"1029",1997,9,"Reservoir",34.5099983215332,10.875
"1030",1997,10,"Reservoir",54.310001373291,3.41499996185303
"1031",1997,11,"Reservoir",21.0599994659424,-2.20499992370605
"1032",1997,12,"Reservoir",16.8600006103516,-7.68000030517578
"1033",1998,1,"Reservoir",44.3400001525879,-5.42499971389771
"1034",1998,2,"Reservoir",19.0900001525879,-5.34500026702881
"1035",1998,3,"Reservoir",24.6900005340576,-2.15499997138977
"1036",1998,4,"Reservoir",57.5099983215332,2.23000001907349
"1037",1998,5,"Reservoir",69.6699981689453,7.28000020980835
"1038",1998,6,"Reservoir",78.4300003051758,8.14000034332275
"1039",1998,7,"Reservoir",36.7299995422363,17.0900001525879
"1040",1998,8,"Reservoir",16.6700000762939,16.1499996185303
"1041",1998,9,"Reservoir",27.8899993896484,12.8599996566772
"1042",1998,10,"Reservoir",15.9200000762939,3.86500024795532
"1043",1998,11,"Reservoir",39.5200004577637,-0.910000085830688
"1044",1998,12,"Reservoir",44.3499984741211,-8.10000038146973
"1045",1999,1,"Reservoir",36.3400001525879,-5.13499975204468
"1046",1999,2,"Reservoir",35.0800018310547,-5.45499992370605
"1047",1999,3,"Reservoir",24.5400009155273,-1.8899998664856
"1048",1999,4,"Reservoir",43.5099983215332,0.345000028610229
"1049",1999,5,"Reservoir",69,5.50499963760376
"1050",1999,6,"Reservoir",42.9700012207031,9.78499984741211
"1051",1999,7,"Reservoir",0,14.8299999237061
"1052",1999,8,"Reservoir",28.9899997711182,15.6999998092651
"1053",1999,9,"Reservoir",8.96000003814697,9.11999988555908
"1054",1999,10,"Reservoir",5.92999982833862,6.375
"1055",1999,11,"Reservoir",23.3999996185303,1.7649998664856
"1056",1999,12,"Reservoir",31.1100006103516,-4.07999992370605
"1057",2000,1,"Reservoir",37.6599998474121,-6.08500003814697
"1058",2000,2,"Reservoir",24.6800003051758,-2.98000001907349
"1059",2000,3,"Reservoir",25.6100006103516,-1.38000011444092
"1060",2000,4,"Reservoir",24.5900001525879,4.42499971389771
"1061",2000,5,"Reservoir",52.9000015258789,7.25499963760376
"1062",2000,6,"Reservoir",18.5400009155273,11.4200000762939
"1063",2000,7,"Reservoir",9.03999996185303,16.4400005340576
"1064",2000,8,"Reservoir",13.7299995422363,16.5400009155273
"1065",2000,9,"Reservoir",29.5200004577637,9.32999992370605
"1066",2000,10,"Reservoir",63.2599983215332,3.99499988555908
"1067",2000,11,"Reservoir",24.2199993133545,-6.70499992370605
"1068",2000,12,"Reservoir",16.4599990844727,-6.42999982833862
"1069",2001,1,"Reservoir",11.1499996185303,-6.23999977111816
"1070",2001,2,"Reservoir",13.4200000762939,-7.0649995803833
"1071",2001,3,"Reservoir",23.2999992370605,-0.705000162124634
"1072",2001,4,"Reservoir",59.310001373291,1.42500019073486
"1073",2001,5,"Reservoir",23.3899993896484,8.05500030517578
"1074",2001,6,"Reservoir",55.6800003051758,11.085000038147
"1075",2001,7,"Reservoir",25.9200000762939,15.835000038147
"1076",2001,8,"Reservoir",3.91000008583069,17.1200008392334
"1077",2001,9,"Reservoir",35.2900009155273,12.6099996566772
"1078",2001,10,"Reservoir",32.0699996948242,4.39000034332275
"1079",2001,11,"Reservoir",18.5400009155273,0.769999980926514
"1080",2001,12,"Reservoir",29.4300003051758,-7.90000009536743
"1081",2002,1,"Reservoir",28.3299999237061,-7.35500001907349
"1082",2002,2,"Reservoir",17.2600002288818,-5.73000001907349
"1083",2002,3,"Reservoir",28.7099990844727,-4.35500001907349
"1084",2002,4,"Reservoir",40,1.6800000667572
"1085",2002,5,"Reservoir",42.6500015258789,6.02499961853027
"1086",2002,6,"Reservoir",57.2000007629395,11.625
"1087",2002,7,"Reservoir",16.3299999237061,17.5550003051758
"1088",2002,8,"Reservoir",27.5799999237061,13.1400003433228
"1089",2002,9,"Reservoir",16.0699996948242,10.7600002288818
"1090",2002,10,"Reservoir",15.1599998474121,2.10499978065491
"1091",2002,11,"Reservoir",21.6499996185303,-1.94500005245209
"1092",2002,12,"Reservoir",16.6599998474121,-4.36499977111816
"1093",2003,1,"Reservoir",36.6599998474121,-2.99000000953674
"1094",2003,2,"Reservoir",41.7799987792969,-6.58500003814697
"1095",2003,3,"Reservoir",48.189998626709,-1.15499997138977
"1096",2003,4,"Reservoir",67.879997253418,2.15999984741211
"1097",2003,5,"Reservoir",30.0699996948242,6.91999959945679
"1098",2003,6,"Reservoir",17.8199996948242,11.335000038147
"1099",2003,7,"Reservoir",13.5600004196167,18.4150009155273
"1100",2003,8,"Reservoir",27.8099994659424,17.4099998474121
"1101",2003,9,"Reservoir",7.32000017166138,10.9300003051758
"1102",2003,10,"Reservoir",17.8099994659424,7.03000020980835
"1103",2003,11,"Reservoir",20.0900001525879,-5.51999998092651
"1104",2003,12,"Reservoir",36.5299987792969,-5.34500026702881
"1105",2004,1,"Reservoir",20.9300003051758,-6.33500003814697
"1106",2004,2,"Reservoir",23.5799999237061,-5.75999975204468
"1107",2004,3,"Reservoir",14.2700004577637,1.67499995231628
"1108",2004,4,"Reservoir",31.0200004577637,3.85500001907349
"1109",2004,5,"Reservoir",80.6900024414062,6.2649998664856
"1110",2004,6,"Reservoir",40.0200004577637,10.8999996185303
"1111",2004,7,"Reservoir",27.7900009155273,15.3699998855591
"1112",2004,8,"Reservoir",34.8300018310547,13.9699993133545
"1113",2004,9,"Reservoir",35.2200012207031,9.09500026702881
"1114",2004,10,"Reservoir",31.8799991607666,4.53999996185303
"1115",2004,11,"Reservoir",10.3199996948242,-1.50499999523163
"1116",2004,12,"Reservoir",22.4200000762939,-4.34999990463257
"1117",2005,1,"Reservoir",13.1199998855591,-5.11500024795532
"1118",2005,2,"Reservoir",6.8600001335144,-3.80999994277954
"1119",2005,3,"Reservoir",24.3899993896484,-0.720000028610229
"1120",2005,4,"Reservoir",50.9199981689453,2.46500015258789
"1121",2005,5,"Reservoir",81.3199996948242,6.58500003814697
"1122",2005,6,"Reservoir",75.7099990844727,9.31500053405762
"1123",2005,7,"Reservoir",8.68000030517578,16.4400005340576
"1124",2005,8,"Reservoir",20.6200008392334,15.1149997711182
"1125",2005,9,"Reservoir",33.1500015258789,9.91499996185303
"1126",2005,10,"Reservoir",29.9699993133545,6.12999963760376
"1127",2005,11,"Reservoir",51.439998626709,-1.70499992370605
"1128",2005,12,"Reservoir",30.8199996948242,-6.95499992370605
"1129",2006,1,"Reservoir",40.5,-4.29500007629395
"1130",2006,2,"Reservoir",14.1300001144409,-6.81999969482422
"1131",2006,3,"Reservoir",34.1500015258789,-2.77500009536743
"1132",2006,4,"Reservoir",55.9500007629395,3.44999980926514
"1133",2006,5,"Reservoir",29.4500007629395,8.14000034332275
"1134",2006,6,"Reservoir",51.5999984741211,12.8299999237061
"1135",2006,7,"Reservoir",14.6300001144409,18.6100006103516
"1136",2006,8,"Reservoir",13.6499996185303,14.9949998855591
"1137",2006,9,"Reservoir",29.7000007629395,9.88500022888184
"1138",2006,10,"Reservoir",61.310001373291,3.75499963760376
"1139",2006,11,"Reservoir",32.7000007629395,-1.77500009536743
"1140",2006,12,"Reservoir",26.3799991607666,-5.40000009536743
"1141",2007,1,"Reservoir",15.5699996948242,-8.36499977111816
"1142",2007,2,"Reservoir",33.5699996948242,-3.64499998092651
"1143",2007,3,"Reservoir",21.5400009155273,1.26999998092651
"1144",2007,4,"Reservoir",41.560001373291,3.25500011444092
"1145",2007,5,"Reservoir",51.0900001525879,7.81500005722046
"1146",2007,6,"Reservoir",47.3800010681152,12.4650001525879
"1147",2007,7,"Reservoir",19.2800006866455,19.4300003051758
"1148",2007,8,"Reservoir",13.039999961853,15.835000038147
"1149",2007,9,"Reservoir",47.75,9.9350004196167
"1150",2007,10,"Reservoir",47.9900016784668,3.59000015258789
"1151",2007,11,"Reservoir",27.7099990844727,-1.16999983787537
"1152",2007,12,"Reservoir",40.7400016784668,-8.36499977111816
"1153",2008,1,"Reservoir",28.2000007629395,-9.90500068664551
"1154",2008,2,"Reservoir",22.8299999237061,-4.86999988555908
"1155",2008,3,"Reservoir",30.9599990844727,-3.75999975204468
"1156",2008,4,"Reservoir",31.3500003814697,-0.914999961853027
"1157",2008,5,"Reservoir",64.629997253418,5.81500005722046
"1158",2008,6,"Reservoir",26.6599998474121,10.1750001907349
"1159",2008,7,"Reservoir",19.6299991607666,16.314998626709
"1160",2008,8,"Reservoir",8.47000026702881,15.4049997329712
"1161",2008,9,"Reservoir",30.2600002288818,9.625
"1162",2008,10,"Reservoir",34.9500007629395,4.13500022888184
"1163",2008,11,"Reservoir",31.0499992370605,0.545000076293945
"1164",2008,12,"Reservoir",38.1800003051758,-8.61499977111816
"1165",2009,1,"Reservoir",31.1299991607666,-5.57999992370605
"1166",2009,2,"Reservoir",9.69999980926514,-4.40000009536743
"1167",2009,3,"Reservoir",66.6999969482422,-3.82999992370605
"1168",2009,4,"Reservoir",60.4199981689453,1.08500003814697
"1169",2009,5,"Reservoir",38.2000007629395,6.82999992370605
"1170",2009,6,"Reservoir",87.0999984741211,9.91499900817871
"1171",2009,7,"Reservoir",23.5200004577637,15.085000038147
"1172",2009,8,"Reservoir",39.5,14.6399993896484
"1173",2009,9,"Reservoir",24.8299999237061,13.375
"1174",2009,10,"Reservoir",55.8400001525879,0.105000019073486
"1175",2009,11,"Reservoir",17.3199996948242,-2.18500018119812
"1176",2009,12,"Reservoir",10.0799999237061,-9.96999931335449
"1177",2010,1,"Reservoir",24.5499992370605,-5.29499959945679
"1178",2010,2,"Reservoir",11.460000038147,-5.42499971389771
"1179",2010,3,"Reservoir",18.4300003051758,-0.575000047683716
"1180",2010,4,"Reservoir",41.0099983215332,1.54500007629395
"1181",2010,5,"Reservoir",87.5699996948242,3.21499967575073
"1182",2010,6,"Reservoir",82.379997253418,9.86499977111816
"1183",2010,7,"Reservoir",14.5900001525879,14.5100002288818
"1184",2010,8,"Reservoir",34.4099998474121,14.2350006103516
"1185",2010,9,"Reservoir",26.5900001525879,10.8150005340576
"1186",2010,10,"Reservoir",32.7900009155273,6.84999990463257
"1187",2010,11,"Reservoir",39.9300003051758,-3.02999997138977
"1188",2010,12,"Reservoir",40.0200004577637,-6.77500009536743
"1189",2011,1,"Reservoir",26.6900005340576,-6.8149995803833
"1190",2011,2,"Reservoir",12.8199996948242,-8.14000034332275
"1191",2011,3,"Reservoir",43.9799995422363,-2.59000015258789
"1192",2011,4,"Reservoir",56.3600006103516,-0.480000019073486
"1193",2011,5,"Reservoir",94.6500015258789,4.79500007629395
"1194",2011,6,"Reservoir",62.3499984741211,9.36499977111816
"1195",2011,7,"Reservoir",27.4500007629395,15.6700000762939
"1196",2011,8,"Reservoir",10.75,16.2450008392334
"1197",2011,9,"Reservoir",7.1100001335144,12.5900001525879
"1198",2011,10,"Reservoir",43.4599990844727,5.60500001907349
"1199",2011,11,"Reservoir",19.8500003814697,-3.73499989509583
"1200",2011,12,"Reservoir",24.2900009155273,-5.88499975204468
"1201",2012,1,"Reservoir",16.5200004577637,-5.1399998664856
"1202",2012,2,"Reservoir",22.4300003051758,-5.5149998664856
"1203",2012,3,"Reservoir",51.2099990844727,0.369999885559082
"1204",2012,4,"Reservoir",33.439998626709,4.06500005722046
"1205",2012,5,"Reservoir",39.0400009155273,6.1850004196167
"1206",2012,6,"Reservoir",20.8099994659424,11.6749992370605
"1207",2012,7,"Reservoir",27.2800006866455,17.7049999237061
"1208",2012,8,"Reservoir",12.3999996185303,16.7099990844727
"1209",2012,9,"Reservoir",10.8900003433228,12.5249996185303
"1210",2012,10,"Reservoir",31.2600002288818,3.61999988555908
"1211",2012,11,"Reservoir",30.5599994659424,-0.474999904632568
"1212",2012,12,"Reservoir",35.939998626709,-6.68499994277954
"1213",2013,1,"Reservoir",18.0100002288818,-6.69000005722046
"1214",2013,2,"Reservoir",11.3400001525879,-5.5
"1215",2013,3,"Reservoir",17.1200008392334,-2.02499985694885
"1216",2013,4,"Reservoir",19.6499996185303,1.25
"1217",2013,5,"Reservoir",56.3499984741211,7.5
"1218",2013,6,"Reservoir",45.7599983215332,11.8149995803833
"1219",2013,7,"Reservoir",17.4099998474121,17.9150009155273
"1220",2013,8,"Reservoir",24.4599990844727,16.8800010681152
"1221",2013,9,"Reservoir",59.5699996948242,11.335000038147
"1222",2013,10,"Reservoir",35.8400001525879,2.875
"1223",2013,11,"Reservoir",16.3400001525879,-1.17000007629395
"1224",2013,12,"Reservoir",22.2299995422363,-7.71000003814697
"1225",2014,1,"Reservoir",18.7800006866455,-3.45500016212463
"1226",2014,2,"Reservoir",49.439998626709,-8.28999996185303
"1227",2014,3,"Reservoir",36.1699981689453,-1.78500008583069
"1228",2014,4,"Reservoir",37.2900009155273,2.11500024795532
"1229",2014,5,"Reservoir",34.9799995422363,7.41499996185303
"1230",2014,6,"Reservoir",45.3300018310547,10.3000001907349
"1231",2014,7,"Reservoir",8.6899995803833,17.4150009155273
"1232",2014,8,"Reservoir",61.9599990844727,14.5649995803833
