"","years","months","Site","ppt","tmean"
"1233",2014,9,"Reservoir",27.4500007629395,11.0349998474121
"1234",2014,10,"Reservoir",28.6499996185303,6.72500038146973
"1235",2014,11,"Reservoir",37.4599990844727,-3.17499995231628
"1236",2014,12,"Reservoir",35.7599983215332,-4.94499969482422
"1237",2015,1,"Reservoir",14.1700000762939,-2.68499994277954
"1238",2015,2,"Reservoir",19.9799995422363,-1.81500005722046
"1239",2015,3,"Reservoir",14.960000038147,1.72500014305115
"1240",2015,4,"Reservoir",42.060001373291,2.55000019073486
"1241",2015,5,"Reservoir",84.8600006103516,7.34000015258789
"1242",2015,6,"Reservoir",28.3400001525879,14.609001159668
"1243",1981,1,"Sheep",2.76999998092651,-2.29499983787537
"1244",1981,2,"Sheep",15.3100004196167,-3.41500020027161
"1245",1981,3,"Sheep",21.2700004577637,0.904999971389771
"1246",1981,4,"Sheep",22.3199996948242,4.29500007629395
"1247",1981,5,"Sheep",105.129997253418,7.88000011444092
"1248",1981,6,"Sheep",31.9300003051758,11.5249996185303
"1249",1981,7,"Sheep",14.0699996948242,16.5300006866455
"1250",1981,8,"Sheep",5.03000020980835,17.2250003814697
"1251",1981,9,"Sheep",12.3599996566772,11.4900007247925
"1252",1981,10,"Sheep",25.1700000762939,3.54500007629395
"1253",1981,11,"Sheep",21.2700004577637,0.544999837875366
"1254",1981,12,"Sheep",16.5699996948242,-5.47500038146973
"1255",1982,1,"Sheep",16.6399993896484,-8.125
"1256",1982,2,"Sheep",8.72000026702881,-7.25
"1257",1982,3,"Sheep",31.25,-1.17000007629395
"1258",1982,4,"Sheep",21.9799995422363,0.0950000286102295
"1259",1982,5,"Sheep",50.2900009155273,6.57999992370605
"1260",1982,6,"Sheep",40.0200004577637,11.7349996566772
"1261",1982,7,"Sheep",23.2600002288818,15.5450000762939
"1262",1982,8,"Sheep",19.4599990844727,16.8050003051758
"1263",1982,9,"Sheep",39.2200012207031,9.97500038146973
"1264",1982,10,"Sheep",15.5200004577637,4.03000020980835
"1265",1982,11,"Sheep",6.19000005722046,-3.81500005722046
"1266",1982,12,"Sheep",23.9799995422363,-7.39499998092651
"1267",1983,1,"Sheep",4.40000009536743,-3.3050000667572
"1268",1983,2,"Sheep",6.1399998664856,-2.54000020027161
"1269",1983,3,"Sheep",19.7299995422363,0.125
"1270",1983,4,"Sheep",5.30000019073486,1.60000014305115
"1271",1983,5,"Sheep",22.5100002288818,7.09999990463257
"1272",1983,6,"Sheep",72.7900009155273,11.4499998092651
"1273",1983,7,"Sheep",53.0999984741211,15.25
"1274",1983,8,"Sheep",66.1699981689453,17.5149993896484
"1275",1983,9,"Sheep",28.4500007629395,10.0799999237061
"1276",1983,10,"Sheep",31.0799999237061,5.78499984741211
"1277",1983,11,"Sheep",28.0499992370605,-0.255000114440918
"1278",1983,12,"Sheep",18.4599990844727,-13.8400001525879
"1279",1984,1,"Sheep",5.21000003814697,-5.91499996185303
"1280",1984,2,"Sheep",7.88000011444092,-4.18000030517578
"1281",1984,3,"Sheep",14.6700000762939,-0.649999856948853
"1282",1984,4,"Sheep",24.7299995422363,2.17499995231628
"1283",1984,5,"Sheep",36.5099983215332,7.59000015258789
"1284",1984,6,"Sheep",65.3300018310547,11.1000003814697
"1285",1984,7,"Sheep",35.0900001525879,17.0249996185303
"1286",1984,8,"Sheep",36.4599990844727,16.8649997711182
"1287",1984,9,"Sheep",17.0200004577637,8.72500038146973
"1288",1984,10,"Sheep",18.2099990844727,2.70499992370605
"1289",1984,11,"Sheep",13.5500001907349,-1.66999995708466
"1290",1984,12,"Sheep",9.52999973297119,-10.1000003814697
"1291",1985,1,"Sheep",9.64999961853027,-8.78499984741211
"1292",1985,2,"Sheep",4.11999988555908,-9.19000053405762
"1293",1985,3,"Sheep",23.4400005340576,-3.41999983787537
"1294",1985,4,"Sheep",4.30000019073486,5.13000011444092
"1295",1985,5,"Sheep",51.3400001525879,9.55999946594238
"1296",1985,6,"Sheep",17.2000007629395,12.9300003051758
"1297",1985,7,"Sheep",23.1100006103516,18.8349990844727
"1298",1985,8,"Sheep",26.9699993133545,14.1549997329712
"1299",1985,9,"Sheep",37.5699996948242,7.88000011444092
"1300",1985,10,"Sheep",9.60999965667725,3.73499965667725
"1301",1985,11,"Sheep",15.1499996185303,-7.81500005722046
"1302",1985,12,"Sheep",4.71000003814697,-9.58500003814697
"1303",1986,1,"Sheep",8.81999969482422,-4.00500011444092
"1304",1986,2,"Sheep",26.2999992370605,-3.29500007629395
"1305",1986,3,"Sheep",14.1000003814697,3.15499973297119
"1306",1986,4,"Sheep",24.9400005340576,3.92500019073486
"1307",1986,5,"Sheep",37.6199989318848,8.18499946594238
"1308",1986,6,"Sheep",28.0900001525879,15.4650001525879
"1309",1986,7,"Sheep",31.3700008392334,15.0100002288818
"1310",1986,8,"Sheep",39.8300018310547,17.1499996185303
"1311",1986,9,"Sheep",40.6100006103516,7.67000007629395
"1312",1986,10,"Sheep",11.8100004196167,5.32499980926514
"1313",1986,11,"Sheep",14.039999961853,-1.75999999046326
"1314",1986,12,"Sheep",3.26999998092651,-6.82000017166138
"1315",1987,1,"Sheep",5.55000019073486,-6.88499975204468
"1316",1987,2,"Sheep",8.03999996185303,-2.92499971389771
"1317",1987,3,"Sheep",13.789999961853,-0.065000057220459
"1318",1987,4,"Sheep",9.9399995803833,7.14499998092651
"1319",1987,5,"Sheep",90.379997253418,10.2699995040894
"1320",1987,6,"Sheep",34.939998626709,13.7849998474121
"1321",1987,7,"Sheep",88.2200012207031,15.1900005340576
"1322",1987,8,"Sheep",35.8600006103516,13.8450002670288
"1323",1987,9,"Sheep",0,12.4950008392334
"1324",1987,10,"Sheep",0,6.41500043869019
"1325",1987,11,"Sheep",5.80999994277954,0.159999847412109
"1326",1987,12,"Sheep",15,-6.49000024795532
"1327",1988,1,"Sheep",5.6100001335144,-7.75
"1328",1988,2,"Sheep",5.15000009536743,-3.12499976158142
"1329",1988,3,"Sheep",15.5600004196167,-0.870000123977661
"1330",1988,4,"Sheep",34.4700012207031,5.30999994277954
"1331",1988,5,"Sheep",48.1300010681152,9.14000034332275
"1332",1988,6,"Sheep",25.0200004577637,15.8800001144409
"1333",1988,7,"Sheep",3.09999990463257,18.0849990844727
"1334",1988,8,"Sheep",6.82000017166138,16.3549995422363
"1335",1988,9,"Sheep",15.4899997711182,10.4949998855591
"1336",1988,10,"Sheep",4.76000022888184,8.41499996185303
"1337",1988,11,"Sheep",19.8899993896484,-2.04999971389771
"1338",1988,12,"Sheep",7.88000011444092,-7.79500007629395
"1339",1989,1,"Sheep",18.6499996185303,-6.80000019073486
"1340",1989,2,"Sheep",10.1400003433228,-11.4650001525879
"1341",1989,3,"Sheep",25.5400009155273,-1.70499992370605
"1342",1989,4,"Sheep",14.6999998092651,4.3899998664856
"1343",1989,5,"Sheep",40.2599983215332,7.36500024795532
"1344",1989,6,"Sheep",19.9400005340576,12.6400003433228
"1345",1989,7,"Sheep",19.8199996948242,18.2849998474121
"1346",1989,8,"Sheep",34.3800010681152,14.6650009155273
"1347",1989,9,"Sheep",14.8900003433228,10.5599994659424
"1348",1989,10,"Sheep",34.9500007629395,4.65000009536743
"1349",1989,11,"Sheep",1.85000002384186,0.275000095367432
"1350",1989,12,"Sheep",7.65999984741211,-5.80999994277954
"1351",1990,1,"Sheep",11.4700002670288,-4.44500017166138
"1352",1990,2,"Sheep",1.63999998569489,-5.29500007629395
"1353",1990,3,"Sheep",17,-0.900000095367432
"1354",1990,4,"Sheep",20.5599994659424,5.64499998092651
"1355",1990,5,"Sheep",44.1500015258789,6.52500009536743
"1356",1990,6,"Sheep",41.0999984741211,11.6700000762939
"1357",1990,7,"Sheep",34.3699989318848,16.9500007629395
"1358",1990,8,"Sheep",39.9099998474121,16.0799999237061
"1359",1990,9,"Sheep",5.84999990463257,13.7800006866455
"1360",1990,10,"Sheep",11.9300003051758,4.07999992370605
"1361",1990,11,"Sheep",7.67000007629395,0.0349998474121094
"1362",1990,12,"Sheep",11.3400001525879,-12.5349998474121
"1363",1991,1,"Sheep",3.27999997138977,-7.46000003814697
"1364",1991,2,"Sheep",3.95000004768372,-0.15500020980835
"1365",1991,3,"Sheep",24.9500007629395,-1.64000010490417
"1366",1991,4,"Sheep",27.4799995422363,2.375
"1367",1991,5,"Sheep",72.629997253418,6.40999984741211
"1368",1991,6,"Sheep",53.7299995422363,11.3999996185303
"1369",1991,7,"Sheep",9.23999977111816,17.2900009155273
"1370",1991,8,"Sheep",16.5300006866455,17.9050006866455
"1371",1991,9,"Sheep",28.8999996185303,11.7950000762939
"1372",1991,10,"Sheep",18.8099994659424,4.49499988555908
"1373",1991,11,"Sheep",27.1700000762939,-3.65000009536743
"1374",1991,12,"Sheep",9.47000026702881,-6.42000007629395
"1375",1992,1,"Sheep",3.95000004768372,-5.32499980926514
"1376",1992,2,"Sheep",7.67999982833862,-1.40499997138977
"1377",1992,3,"Sheep",7.36999988555908,2.95499992370605
"1378",1992,4,"Sheep",21.1700000762939,5.2350001335144
"1379",1992,5,"Sheep",30.4799995422363,10.4949998855591
"1380",1992,6,"Sheep",69.8499984741211,13.7299995422363
"1381",1992,7,"Sheep",40.1800003051758,14.2150001525879
"1382",1992,8,"Sheep",3.69000005722046,15.7449998855591
"1383",1992,9,"Sheep",8.27000045776367,10.085000038147
"1384",1992,10,"Sheep",25.4400005340576,6.71500015258789
"1385",1992,11,"Sheep",18.4200000762939,-3.72000002861023
"1386",1992,12,"Sheep",13.4499998092651,-9.69999980926514
"1387",1993,1,"Sheep",9.78999996185303,-10.1049995422363
"1388",1993,2,"Sheep",11.3999996185303,-9.13000011444092
"1389",1993,3,"Sheep",24.2700004577637,0.579999923706055
"1390",1993,4,"Sheep",33.9300003051758,2.82000017166138
"1391",1993,5,"Sheep",49.7999992370605,10.1000003814697
"1392",1993,6,"Sheep",75.5699996948242,10.789999961853
"1393",1993,7,"Sheep",83.6399993896484,11.5899991989136
"1394",1993,8,"Sheep",42.689998626709,13.039999961853
"1395",1993,9,"Sheep",1.62999999523163,9.82999992370605
"1396",1993,10,"Sheep",30.2800006866455,5.18499994277954
"1397",1993,11,"Sheep",5.19999980926514,-4.47000026702881
"1398",1993,12,"Sheep",6.6100001335144,-6.04500007629395
"1399",1994,1,"Sheep",7.40999984741211,-2.55999994277954
"1400",1994,2,"Sheep",16.5200004577637,-6.79500007629395
"1401",1994,3,"Sheep",9.46000003814697,0.454999923706055
"1402",1994,4,"Sheep",25.0799999237061,4.59000015258789
"1403",1994,5,"Sheep",39.9099998474121,9.52500057220459
"1404",1994,6,"Sheep",27.0799999237061,12.6700000762939
"1405",1994,7,"Sheep",22.8799991607666,16.5049991607666
"1406",1994,8,"Sheep",10.3900003433228,17.2150001525879
"1407",1994,9,"Sheep",4.07999992370605,12.6850004196167
"1408",1994,10,"Sheep",42.7000007629395,3.53499984741211
"1409",1994,11,"Sheep",15.3699998855591,-5.25
"1410",1994,12,"Sheep",13.1800003051758,-6.25500011444092
"1411",1995,1,"Sheep",18.0699996948242,-7.80499982833862
"1412",1995,2,"Sheep",9.73999977111816,-2.17999982833862
"1413",1995,3,"Sheep",27.9500007629395,-1.82999992370605
"1414",1995,4,"Sheep",46.3699989318848,2.25499987602234
"1415",1995,5,"Sheep",76.3399963378906,6.55500030517578
"1416",1995,6,"Sheep",81.8199996948242,10.5100002288818
"1417",1995,7,"Sheep",42.6699981689453,15.6199998855591
"1418",1995,8,"Sheep",12.6599998474121,15.164999961853
"1419",1995,9,"Sheep",33.5200004577637,10.9200000762939
"1420",1995,10,"Sheep",19.6200008392334,2.90000009536743
"1421",1995,11,"Sheep",27.8299999237061,0.334999799728394
"1422",1995,12,"Sheep",17.0599994659424,-5.09999990463257
"1423",1996,1,"Sheep",25.8400001525879,-6.67000007629395
"1424",1996,2,"Sheep",25.6299991607666,-6.30499982833862
"1425",1996,3,"Sheep",27.9599990844727,-2.72000026702881
"1426",1996,4,"Sheep",25.6900005340576,3.34499979019165
"1427",1996,5,"Sheep",59.3199996948242,5.72499990463257
"1428",1996,6,"Sheep",19.7800006866455,12.8050003051758
"1429",1996,7,"Sheep",6.94000005722046,17.314998626709
"1430",1996,8,"Sheep",6.55000019073486,15.8150005340576
"1431",1996,9,"Sheep",7.92000007629395,9.39999961853027
"1432",1996,10,"Sheep",16.7900009155273,4.54500007629395
"1433",1996,11,"Sheep",12.0299997329712,-1.01999998092651
"1434",1996,12,"Sheep",24.8500003814697,-6.65999984741211
"1435",1997,1,"Sheep",28.5300006866455,-7.27999973297119
"1436",1997,2,"Sheep",9.35000038146973,-5.01999998092651
"1437",1997,3,"Sheep",13.1099996566772,-0.490000009536743
"1438",1997,4,"Sheep",45.5999984741211,0.840000152587891
"1439",1997,5,"Sheep",28.1299991607666,8.74499988555908
"1440",1997,6,"Sheep",63.5800018310547,12.5050001144409
"1441",1997,7,"Sheep",41.2400016784668,14.9799995422363
"1442",1997,8,"Sheep",34.9500007629395,15.1400003433228
"1443",1997,9,"Sheep",27.2000007629395,11.5100002288818
"1444",1997,10,"Sheep",43.3699989318848,4.00499963760376
"1445",1997,11,"Sheep",11.3900003433228,-1.3899998664856
"1446",1997,12,"Sheep",11.8999996185303,-8.39999961853027
"1447",1998,1,"Sheep",25.8400001525879,-5.19999980926514
"1448",1998,2,"Sheep",10.710000038147,-4.73499965667725
"1449",1998,3,"Sheep",15.7600002288818,-1.75
"1450",1998,4,"Sheep",32.1399993896484,3.33500003814697
"1451",1998,5,"Sheep",57.9599990844727,8.34000015258789
"1452",1998,6,"Sheep",73.5299987792969,9.22000026702881
"1453",1998,7,"Sheep",38.9900016784668,18.1049995422363
"1454",1998,8,"Sheep",9.67000007629395,16.7999992370605
"1455",1998,9,"Sheep",15.7399997711182,13.4250001907349
"1456",1998,10,"Sheep",13.0299997329712,4.34500026702881
"1457",1998,11,"Sheep",14.3999996185303,-0.0199999809265137
"1458",1998,12,"Sheep",24.6399993896484,-7.92500019073486
"1459",1999,1,"Sheep",15.75,-4.19500017166138
"1460",1999,2,"Sheep",13.710000038147,-4.49000024795532
"1461",1999,3,"Sheep",15.710000038147,-1.01500010490417
"1462",1999,4,"Sheep",26.9500007629395,1.48499989509583
"1463",1999,5,"Sheep",60.2000007629395,6.63499975204468
"1464",1999,6,"Sheep",36.25,10.9049997329712
"1465",1999,7,"Sheep",0,15.6050004959106
"1466",1999,8,"Sheep",27.6299991607666,16.3950004577637
"1467",1999,9,"Sheep",4.53999996185303,9.51999950408936
"1468",1999,10,"Sheep",2,6.80999994277954
"1469",1999,11,"Sheep",8.09000015258789,2.6800000667572
"1470",1999,12,"Sheep",11.8199996948242,-4.35499954223633
"1471",2000,1,"Sheep",20.7600002288818,-5.27500009536743
"1472",2000,2,"Sheep",12.7700004577637,-2.38000011444092
"1473",2000,3,"Sheep",13.6300001144409,-0.619999885559082
"1474",2000,4,"Sheep",9.73999977111816,5.28000020980835
"1475",2000,5,"Sheep",38.0099983215332,8.38500022888184
"1476",2000,6,"Sheep",12.1499996185303,12.4850006103516
"1477",2000,7,"Sheep",9.9399995803833,17.4050006866455
"1478",2000,8,"Sheep",9.65999984741211,17.375
"1479",2000,9,"Sheep",10.4499998092651,9.96499919891357
"1480",2000,10,"Sheep",54.1199989318848,4.57999992370605
"1481",2000,11,"Sheep",13.3400001525879,-6.80000019073486
"1482",2000,12,"Sheep",7.61999988555908,-7.01999998092651
"1483",2001,1,"Sheep",6.96000003814697,-5.98499965667725
"1484",2001,2,"Sheep",4.5,-6.82999992370605
"1485",2001,3,"Sheep",12.0299997329712,0.150000095367432
"1486",2001,4,"Sheep",28.2999992370605,2.54499983787537
"1487",2001,5,"Sheep",13.1000003814697,9.19000053405762
"1488",2001,6,"Sheep",47.9000015258789,12.1349992752075
"1489",2001,7,"Sheep",24.7399997711182,16.9449996948242
"1490",2001,8,"Sheep",3.82999992370605,17.7200012207031
"1491",2001,9,"Sheep",27.4200000762939,13.1400003433228
"1492",2001,10,"Sheep",14.289999961853,5.02999973297119
"1493",2001,11,"Sheep",9.35000038146973,1.51500010490417
"1494",2001,12,"Sheep",9.10999965667725,-8.20499992370605
"1495",2002,1,"Sheep",18.4899997711182,-6.39499950408936
"1496",2002,2,"Sheep",5.98999977111816,-5.44999980926514
"1497",2002,3,"Sheep",15.1999998092651,-3.96499991416931
"1498",2002,4,"Sheep",17.5300006866455,2.62999987602234
"1499",2002,5,"Sheep",23.8899993896484,7.03500032424927
"1500",2002,6,"Sheep",44.9199981689453,12.7600002288818
"1501",2002,7,"Sheep",16.7999992370605,18.5100002288818
"1502",2002,8,"Sheep",27.1599998474121,13.7399997711182
"1503",2002,9,"Sheep",18.5599994659424,11.3149995803833
"1504",2002,10,"Sheep",10.1099996566772,2.54999995231628
"1505",2002,11,"Sheep",11.1899995803833,-1.66500008106232
"1506",2002,12,"Sheep",7.6399998664856,-4.32499980926514
"1507",2003,1,"Sheep",13.8400001525879,-2.17500019073486
"1508",2003,2,"Sheep",21.9200000762939,-6.06500005722046
"1509",2003,3,"Sheep",20.0400009155273,-0.290000200271606
"1510",2003,4,"Sheep",54.9900016784668,3.29499983787537
"1511",2003,5,"Sheep",17.7099990844727,8.0600004196167
"1512",2003,6,"Sheep",11.6199998855591,12.375
"1513",2003,7,"Sheep",14.9799995422363,19.3700008392334
"1514",2003,8,"Sheep",16.8099994659424,18.0799999237061
"1515",2003,9,"Sheep",1.60000002384186,11.3950004577637
"1516",2003,10,"Sheep",7.76000022888184,7.4850001335144
"1517",2003,11,"Sheep",6.30000019073486,-4.98000001907349
"1518",2003,12,"Sheep",22.6200008392334,-5.3600001335144
"1519",2004,1,"Sheep",8.34000015258789,-6.21500015258789
"1520",2004,2,"Sheep",13.7399997711182,-5.19500017166138
"1521",2004,3,"Sheep",5.69999980926514,2.60500001907349
"1522",2004,4,"Sheep",19.7900009155273,4.80999994277954
"1523",2004,5,"Sheep",60.2900009155273,7.33999967575073
"1524",2004,6,"Sheep",45.7000007629395,12.0450000762939
"1525",2004,7,"Sheep",32.3699989318848,16.4599990844727
"1526",2004,8,"Sheep",23.1000003814697,14.710000038147
"1527",2004,9,"Sheep",19.9799995422363,9.69499969482422
"1528",2004,10,"Sheep",23.0300006866455,5.125
"1529",2004,11,"Sheep",3.36999988555908,-1.09500002861023
"1530",2004,12,"Sheep",8.64999961853027,-4.19000005722046
"1531",2005,1,"Sheep",6.42000007629395,-4.84999990463257
"1532",2005,2,"Sheep",1.71000003814697,-3.01500010490417
"1533",2005,3,"Sheep",11.1199998855591,0.214999914169312
"1534",2005,4,"Sheep",34.6599998474121,3.41999983787537
"1535",2005,5,"Sheep",57.8699989318848,7.82999992370605
"1536",2005,6,"Sheep",63.8699989318848,10.4850006103516
"1537",2005,7,"Sheep",7.80000019073486,17.3299999237061
"1538",2005,8,"Sheep",19.1000003814697,15.7550001144409
"1539",2005,9,"Sheep",21.7700004577637,10.4449996948242
"1540",2005,10,"Sheep",27.0499992370605,6.75499963760376
"1541",2005,11,"Sheep",27.75,-1.08999991416931
"1542",2005,12,"Sheep",12.5500001907349,-7.48000001907349
"1543",2006,1,"Sheep",16.3400001525879,-3.26999998092651
"1544",2006,2,"Sheep",3.27999997138977,-6.24000024795532
"1545",2006,3,"Sheep",13.8400001525879,-1.83499979972839
"1546",2006,4,"Sheep",41.7999992370605,4.56500005722046
"1547",2006,5,"Sheep",23.0499992370605,9.13500022888184
"1548",2006,6,"Sheep",47.9099998474121,13.914999961853
"1549",2006,7,"Sheep",13.6300001144409,19.5
"1550",2006,8,"Sheep",11.039999961853,15.5750007629395
"1551",2006,9,"Sheep",17.6900005340576,10.2300004959106
"1552",2006,10,"Sheep",50.310001373291,4.28499984741211
"1553",2006,11,"Sheep",10.9099998474121,-0.879999876022339
"1554",2006,12,"Sheep",8.61999988555908,-5.43000030517578
"1555",2007,1,"Sheep",7.36999988555908,-8.11999988555908
"1556",2007,2,"Sheep",17.9899997711182,-3.18499970436096
"1557",2007,3,"Sheep",13,1.82500004768372
"1558",2007,4,"Sheep",23.4599990844727,4.1850004196167
"1559",2007,5,"Sheep",43.560001373291,8.77999973297119
"1560",2007,6,"Sheep",40.0400009155273,13.4850006103516
"1561",2007,7,"Sheep",17.6200008392334,20.4300003051758
"1562",2007,8,"Sheep",6.80000019073486,16.2350006103516
"1563",2007,9,"Sheep",26.1200008392334,10.4350004196167
"1564",2007,10,"Sheep",30.7900009155273,4.01000022888184
"1565",2007,11,"Sheep",14.6000003814697,-0.710000038146973
"1566",2007,12,"Sheep",20.0699996948242,-9.02999973297119
"1567",2008,1,"Sheep",8.71000003814697,-10.5599994659424
"1568",2008,2,"Sheep",9.48999977111816,-5.42000007629395
"1569",2008,3,"Sheep",12.8699998855591,-3.4850001335144
"1570",2008,4,"Sheep",11.960000038147,0.0399999618530273
"1571",2008,5,"Sheep",53.8499984741211,6.75500011444092
"1572",2008,6,"Sheep",15.8000001907349,11.0799999237061
"1573",2008,7,"Sheep",16.4400005340576,17.1650009155273
"1574",2008,8,"Sheep",7.80999994277954,15.8149995803833
"1575",2008,9,"Sheep",21.9300003051758,9.70499992370605
"1576",2008,10,"Sheep",18.3999996185303,4.40499973297119
"1577",2008,11,"Sheep",15.0500001907349,0.625
"1578",2008,12,"Sheep",19.8299999237061,-9.18499946594238
"1579",2009,1,"Sheep",9.78999996185303,-6.04999971389771
"1580",2009,2,"Sheep",2.98000001907349,-4.91499996185303
"1581",2009,3,"Sheep",40.7900009155273,-3.79500007629395
"1582",2009,4,"Sheep",37,1.94000005722046
"1583",2009,5,"Sheep",22.2399997711182,7.79499959945679
"1584",2009,6,"Sheep",70,11.0300006866455
"1585",2009,7,"Sheep",22.3899993896484,15.9499998092651
"1586",2009,8,"Sheep",36.4900016784668,15.2199993133545
"1587",2009,9,"Sheep",20,13.5200004577637
"1588",2009,10,"Sheep",37.1599998474121,0.900000095367432
"1589",2009,11,"Sheep",9.4399995803833,-2.51999998092651
"1590",2009,12,"Sheep",3.55999994277954,-10.9849996566772
"1591",2010,1,"Sheep",9.94999980926514,-6.19500017166138
"1592",2010,2,"Sheep",5.73999977111816,-6.22000026702881
"1593",2010,3,"Sheep",9.68000030517578,-0.299999952316284
"1594",2010,4,"Sheep",20.5400009155273,2.50500011444092
"1595",2010,5,"Sheep",61.9799995422363,4.14499998092651
"1596",2010,6,"Sheep",64.9199981689453,11.0050001144409
"1597",2010,7,"Sheep",13.6499996185303,15.210000038147
"1598",2010,8,"Sheep",27.8899993896484,14.6599998474121
"1599",2010,9,"Sheep",14.5100002288818,10.9950008392334
"1600",2010,10,"Sheep",21.4099998474121,7.02500009536743
"1601",2010,11,"Sheep",23.0200004577637,-3.23499989509583
"1602",2010,12,"Sheep",21.6800003051758,-8.28999996185303
"1603",2011,1,"Sheep",8.27000045776367,-6.90500020980835
"1604",2011,2,"Sheep",3.76999998092651,-8.36999988555908
"1605",2011,3,"Sheep",17.1499996185303,-2.25499987602234
"1606",2011,4,"Sheep",25.2000007629395,0.650000095367432
"1607",2011,5,"Sheep",69.9800033569336,5.76500034332275
"1608",2011,6,"Sheep",46.8600006103516,10.3450002670288
"1609",2011,7,"Sheep",26.6299991607666,16.5100002288818
"1610",2011,8,"Sheep",11.6300001144409,16.6749992370605
"1611",2011,9,"Sheep",0.639999985694885,12.6450004577637
"1612",2011,10,"Sheep",27.8199996948242,5.81999969482422
"1613",2011,11,"Sheep",7.71000003814697,-4.09999990463257
"1614",2011,12,"Sheep",10.3000001907349,-6.375
"1615",2012,1,"Sheep",3.55999994277954,-4.86999988555908
"1616",2012,2,"Sheep",8.07999992370605,-5.25999975204468
"1617",2012,3,"Sheep",30.8700008392334,1.04500007629395
"1618",2012,4,"Sheep",14.0699996948242,4.76500034332275
"1619",2012,5,"Sheep",27.1800003051758,7.02500009536743
"1620",2012,6,"Sheep",9.43000030517578,12.6650009155273
"1621",2012,7,"Sheep",26.0599994659424,18.5900001525879
"1622",2012,8,"Sheep",5.67999982833862,17.1549987792969
"1623",2012,9,"Sheep",6.82000017166138,12.6849994659424
"1624",2012,10,"Sheep",16.2199993133545,3.76500010490417
"1625",2012,11,"Sheep",17.1200008392334,-0.445000171661377
"1626",2012,12,"Sheep",11.0200004577637,-6.51999998092651
"1627",2013,1,"Sheep",10.4099998474121,-6.52999973297119
"1628",2013,2,"Sheep",3.08999991416931,-5.46000003814697
"1629",2013,3,"Sheep",5.38000011444092,-1.38499999046326
"1630",2013,4,"Sheep",3.15000009536743,2.09000015258789
"1631",2013,5,"Sheep",52.6699981689453,8.38500022888184
"1632",2013,6,"Sheep",23.7700004577637,12.8800001144409
"1633",2013,7,"Sheep",14.5699996948242,18.7099990844727
"1634",2013,8,"Sheep",20.0300006866455,17.3699989318848
"1635",2013,9,"Sheep",30.0400009155273,12.1400003433228
"1636",2013,10,"Sheep",19.1599998474121,3.19500017166138
"1637",2013,11,"Sheep",2.4300000667572,-1.09499979019165
"1638",2013,12,"Sheep",8.21000003814697,-7.60000038146973
"1639",2014,1,"Sheep",5.63000011444092,-3.1399998664856
"1640",2014,2,"Sheep",23.3500003814697,-9.11999988555908
"1641",2014,3,"Sheep",16.3799991607666,-1.2649998664856
"1642",2014,4,"Sheep",17.9200000762939,3.15000009536743
"1643",2014,5,"Sheep",24.8400001525879,8.28499984741211
"1644",2014,6,"Sheep",44.3499984741211,11.3299999237061
"1645",2014,7,"Sheep",7.3899998664856,18.2950000762939
"1646",2014,8,"Sheep",60.689998626709,15.3549995422363
"1647",2014,9,"Sheep",27.0100002288818,11.4799995422363
"1648",2014,10,"Sheep",16.7700004577637,7.26000022888184
"1649",2014,11,"Sheep",12.6700000762939,-2.81500005722046
"1650",2014,12,"Sheep",18.3799991607666,-5.00500011444092
"1651",2015,1,"Sheep",3.94000005722046,-2.96500015258789
"1652",2015,2,"Sheep",9.57999992370605,-0.785000085830688
"1653",2015,3,"Sheep",6.17999982833862,2.28000020980835
"1654",2015,4,"Sheep",32.7799987792969,3.43499994277954
"1655",2015,5,"Sheep",78.870002746582,8.39400005340576
"1656",2015,6,"Sheep",25.5599994659424,15.5390005111694
